branch,head,coupling_layer,target_coord,mean_entropy
shift,2,5,35,2.816568374633789
shift,2,5,36,1.4896382093429565
shift,2,5,40,2.138603448867798
shift,2,5,42,0.3109069764614105
shift,2,5,43,0.7913686633110046
shift,2,5,46,0.26641160249710083
shift,2,5,47,0.7249201536178589
shift,2,6,1,1.7022510766983032
shift,2,6,2,2.3048810958862305
shift,2,6,6,2.4387919902801514
shift,2,6,7,1.3708339929580688
shift,2,6,8,1.623110294342041
shift,2,6,10,1.2751684188842773
shift,2,6,13,2.193260431289673
shift,2,6,15,1.9284309148788452
shift,2,6,18,2.0565543174743652
shift,2,6,19,1.5648343563079834
shift,2,6,23,2.422976493835449
shift,2,6,24,2.398521900177002
shift,2,6,26,1.5920294523239136
shift,2,6,28,2.084014654159546
shift,2,6,29,2.750620126724243
shift,2,6,31,1.3762155771255493
shift,2,6,32,1.3896574974060059
shift,2,6,36,1.1666264533996582
shift,2,6,37,0.8405815362930298
shift,2,6,38,1.008866548538208
shift,2,6,42,0.6073752641677856
shift,2,6,43,0.39839696884155273
shift,2,6,45,0.643539309501648
shift,2,6,47,1.599044680595398
shift,2,7,0,2.630380392074585
shift,2,7,3,2.6111841201782227
shift,2,7,4,1.6226394176483154
shift,2,7,5,0.41145244240760803
shift,2,7,9,2.2836644649505615
shift,2,7,11,2.0351898670196533
shift,2,7,12,2.5991504192352295
shift,2,7,14,2.1455557346343994
shift,2,7,16,1.5706193447113037
shift,2,7,17,1.8916494846343994
shift,2,7,20,2.3058860301971436
shift,2,7,21,2.4229660034179688
shift,2,7,22,2.140079975128174
shift,2,7,25,1.8650752305984497
shift,2,7,27,2.7779111862182617
shift,2,7,30,1.8530645370483398
shift,2,7,33,2.601071357727051
shift,2,7,34,2.2518808841705322
shift,2,7,35,0.9001588821411133
shift,2,7,39,2.215254783630371
shift,2,7,40,0.4300275146961212
shift,2,7,41,0.6558862328529358
shift,2,7,44,2.9120750427246094
shift,2,7,46,2.351034641265869
scale,1,0,4,1.3419829607009888
scale,1,0,8,1.6370718479156494
scale,1,0,9,2.1621241569519043
scale,1,0,10,0.48802196979522705
scale,1,0,12,2.1619181632995605
scale,1,0,14,0.8032723665237427
scale,1,0,15,0.4392552077770233
scale,1,0,16,1.6393308639526367
scale,1,0,17,0.5028554797172546
scale,1,0,19,0.13629630208015442
scale,1,0,20,0.17083856463432312
scale,1,0,21,0.12842831015586853
scale,1,0,22,0.9218869805335999
scale,1,0,27,2.3133440017700195
scale,1,0,29,0.24207724630832672
scale,1,0,30,2.024589776992798
scale,1,0,35,0.13390569388866425
scale,1,0,36,0.46971258521080017
scale,1,0,37,0.3322606682777405
scale,1,0,39,0.038976751267910004
scale,1,0,41,0.09006153792142868
scale,1,0,42,0.6332235932350159
scale,1,0,45,0.46199268102645874
scale,1,0,47,1.7701655626296997
scale,1,1,0,1.866352915763855
