branch,head,coupling_layer,target_coord,mean_entropy
shift,1,2,38,1.764734148979187
shift,1,2,46,1.0279368162155151
shift,1,3,7,1.1645808219909668
shift,1,3,8,2.192734479904175
shift,1,3,9,1.8372443914413452
shift,1,3,11,0.4857200086116791
shift,1,3,13,0.2308325320482254
shift,1,3,16,1.6165684461593628
shift,1,3,18,0.13270698487758636
shift,1,3,20,1.962610125541687
shift,1,3,22,1.5355080366134644
shift,1,3,24,0.7314108610153198
shift,1,3,25,1.9911401271820068
shift,1,3,27,1.7540688514709473
shift,1,3,28,1.8875439167022705
shift,1,3,29,1.8277674913406372
shift,1,3,32,1.7516982555389404
shift,1,3,37,1.5225483179092407
shift,1,3,39,1.1088058948516846
shift,1,3,40,2.071153163909912
shift,1,3,41,0.0005110506317578256
shift,1,3,42,0.0599660649895668
shift,1,3,43,0.01743573322892189
shift,1,3,44,0.012277246452867985
shift,1,3,45,0.005258128046989441
shift,1,4,1,2.677145481109619
shift,1,4,2,2.0117039680480957
shift,1,4,4,2.749692440032959
shift,1,4,7,1.7383359670639038
shift,1,4,8,2.0657472610473633
shift,1,4,9,1.8854420185089111
shift,1,4,10,1.8264052867889404
shift,1,4,11,2.622387409210205
shift,1,4,13,1.8724030256271362
shift,1,4,14,1.3834794759750366
shift,1,4,16,1.636478304862976
shift,1,4,18,1.8259745836257935
shift,1,4,21,1.2252309322357178
shift,1,4,23,0.6292588114738464
shift,1,4,25,1.7994396686553955
shift,1,4,28,1.9017038345336914
shift,1,4,30,1.1694382429122925
shift,1,4,33,1.9517778158187866
shift,1,4,36,0.7775973081588745
shift,1,4,37,2.112297534942627
shift,1,4,38,2.03312349319458
shift,1,4,39,2.1033945083618164
shift,1,4,40,1.813174843788147
shift,1,4,45,2.6607534885406494
shift,1,5,0,1.6475212574005127
shift,1,5,3,0.15217196941375732
shift,1,5,5,0.354607492685318
shift,1,5,6,0.802383542060852
shift,1,5,12,2.610191583633423
shift,1,5,15,2.5290658473968506
shift,1,5,17,2.947150230407715
shift,1,5,19,2.5291097164154053
shift,1,5,20,2.1195876598358154
shift,1,5,22,1.0139458179473877
shift,1,5,24,2.446604013442993
shift,1,5,26,2.415968418121338
shift,1,5,27,2.9856483936309814
shift,1,5,29,2.4167261123657227
shift,1,5,31,0.21790850162506104
shift,1,5,32,2.165609359741211
shift,1,5,34,2.1725058555603027
shift,1,5,35,2.4069578647613525
shift,1,5,41,2.8164567947387695
shift,1,5,42,2.2685766220092773
shift,1,5,43,2.3012070655822754
shift,1,5,44,2.2062630653381348
shift,1,5,46,1.750930905342102
shift,1,6,0,1.8944841623306274
shift,1,6,2,0.7048441171646118
shift,1,6,4,0.34847766160964966
shift,1,6,5,0.40283113718032837
shift,1,6,6,0.4297406077384949
shift,1,6,8,1.366990089416504
shift,1,6,9,0.9046270847320557
shift,1,6,10,1.3071098327636719
shift,1,6,11,1.0283186435699463
shift,1,6,12,1.315932035446167
shift,1,6,14,1.4313244819641113
shift,1,6,18,1.4152626991271973
shift,1,6,19,1.4142688512802124
shift,1,6,21,0.6720064878463745
shift,1,6,22,1.030452847480774
shift,1,6,23,1.3596470355987549
shift,1,6,24,1.226230502128601
shift,1,6,26,1.8414157629013062
shift,1,6,32,1.122018575668335
shift,1,6,34,1.0378741025924683
shift,1,6,35,1.5296835899353027
shift,1,6,38,2.0373682975769043
shift,1,6,45,1.846023440361023
shift,1,6,46,1.0178091526031494
shift,1,7,1,1.887233018875122
shift,1,7,3,2.192634344100952
shift,1,7,7,2.156688928604126
shift,1,7,13,2.4980249404907227
shift,1,7,15,2.6372628211975098
shift,1,7,16,2.8246846199035645
shift,1,7,17,2.979099750518799
shift,1,7,20,1.8640576601028442
shift,1,7,25,1.4327876567840576
shift,1,7,27,1.798375129699707
shift,1,7,28,1.9814199209213257
shift,1,7,29,2.0084891319274902
shift,1,7,30,0.41693827509880066
shift,1,7,31,0.6091820001602173
shift,1,7,33,2.3964433670043945
shift,1,7,36,2.1269471645355225
shift,1,7,37,2.675992488861084
shift,1,7,39,2.123065948486328
shift,1,7,40,2.2414751052856445
shift,1,7,41,2.0270016193389893
shift,1,7,42,2.015944242477417
shift,1,7,43,1.7403978109359741
shift,1,7,44,1.858001470565796
shift,2,0,3,2.6019790172576904
shift,2,0,4,1.9932605028152466
shift,2,0,5,1.8104798793792725
shift,2,0,7,2.1078076362609863
shift,2,0,8,1.785434603691101
shift,2,0,11,2.470905303955078
shift,2,0,12,2.255908966064453
shift,2,0,14,1.1352390050888062
shift,2,0,16,1.9934704303741455
shift,2,0,17,1.8352668285369873
shift,2,0,19,1.475775122642517
shift,2,0,20,0.49874114990234375
