seed,pair_type,j0,k0,j1,k1,beta_true_j,beta_true_k,pip_absdiff_j,pip_absdiff_k,pre_score,pair_mean_l2,pair_cov_fro,pair_corr_absdiff,pair_mmd2,pair_score
401,active_zero,61,53,62,54,-1.6192368,0.0,0.0,0.0,0.20131538721243916,0.049305109825014806,0.011284181257585249,0.1282984249388236,0.5677401921926052,0.7896369781958246
401,active_zero,61,21,62,22,-1.6192368,0.0,0.0,0.0,0.2022006024613177,0.049300177969841784,0.011292498126911327,0.05711590786546439,0.5621224380252838,0.77778777360186
401,active_zero,61,41,62,42,-1.6192368,0.0,0.0,0.0,0.20275388132371158,0.04930106792742347,0.011293776549842389,0.05144153926546171,0.5637968106358316,0.7794483968162924
401,active_zero,33,57,34,58,-1.8541925,0.0,0.0,0.000125,0.2027723711906594,0.02756453114977482,0.013767138753760717,0.00414350499910672,0.557933438169509,0.7673183976634967
401,active_zero,61,55,62,56,-1.6192368,0.0,0.0,0.0,0.2029037147112518,0.04930096972948006,0.011294508270152721,0.31404389778127506,0.5777430650196428,0.8198048935495083
401,active_zero,33,22,34,23,-1.8541925,0.0,0.0,0.0,0.2033895683080108,0.028195438412588557,0.013685969390902877,0.1433820205633972,0.5463971517069655,0.7703659582603005
401,active_zero,61,72,62,73,-1.6192368,0.0,0.0,0.0,0.20346364540321124,0.049324506221805675,0.0112887975935903,0.5972836259596925,0.528418383884205,0.7993650419039637
401,active_zero,61,93,62,94,-1.6192368,0.0,0.0,0.0,0.20348549135829017,0.04931805321842436,0.011290636312695548,0.09872654882790667,0.5781527719043335,0.7992653825454307
401,active_zero,61,91,62,92,-1.6192368,0.0,0.0,0.0,0.2037587649821467,0.049303050237550515,0.011304616555301805,0.3156033791012713,0.5864418000153894,0.8295173620702437
401,active_zero,33,12,34,13,-1.8541925,0.0,0.0,0.0,0.2048476595598367,0.027552836599698965,0.013796883640994517,0.04644213874949017,0.5653453949840315,0.7810417729890358
401,active_zero,33,70,34,71,-1.8541925,0.0,0.0,0.0,0.20581706617635717,0.027449788910070386,0.013818521352433015,0.20623495081252632,0.5494735334604988,0.7821137039472238
401,active_zero,61,17,62,18,-1.6192368,0.0,0.0,0.0,0.20627699983098022,0.04933831945463548,0.01129928923874829,0.4617665610598936,0.5323300271615017,0.792542337353622
401,active_zero,61,75,62,76,-1.6192368,0.0,0.0,0.0,0.20636158266657306,0.04938110681054022,0.011298077373951271,0.5398208907705517,0.5816881488377281,0.8497944506058981
401,active_zero,61,5,62,6,-1.6192368,0.0,0.0,0.0,0.20665376086623838,0.04938023210496314,0.0113002677755954,0.21557195231190715,0.5722860653337685,0.8082601115855927
