method,epoch,group_id,selection_type,block,layer,edge_layer,parameter,target,source,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
MCMC,,0,edge,embedding,-1,embedding,E,0,0,input,0.6968500018119812,0.33879154920578003,0.601487398147583,1.1204326152801514,0.9850947260856628,0.8146513104438782
MCMC,,1,edge,embedding,-1,embedding,E,0,1,input,0.5853000283241272,0.2203342318534851,0.2333267331123352,1.0181046724319458,0.7195613980293274,0.5788782238960266
MCMC,,2,edge,embedding,-1,embedding,E,0,2,input,0.5775499939918518,0.210176482796669,0.2085537612438202,1.0006943941116333,0.7228310108184814,0.5862325429916382
MCMC,,3,edge,embedding,-1,embedding,E,0,3,input,0.7219499945640564,0.37208130955696106,0.7109484672546387,1.1333646774291992,1.0505291223526,0.8709364533424377
MCMC,,4,edge,embedding,-1,embedding,E,0,4,input,0.6104999780654907,0.23025095462799072,0.27507033944129944,1.0188981294631958,0.7154545187950134,0.5852855443954468
MCMC,,5,edge,embedding,-1,embedding,E,0,5,input,0.5993000268936157,0.22372455894947052,0.2547316551208496,1.0058023929595947,0.7396010756492615,0.6072669625282288
MCMC,,6,edge,embedding,-1,embedding,E,1,0,input,0.7566999793052673,0.4054374396800995,0.8217951059341431,1.1474298238754272,1.105353593826294,0.9656656384468079
MCMC,,7,edge,embedding,-1,embedding,E,1,1,input,0.5869500041007996,0.21761351823806763,0.23496398329734802,1.00267493724823,0.7102265357971191,0.5692234039306641
MCMC,,8,edge,embedding,-1,embedding,E,1,2,input,0.5770999789237976,0.21417412161827087,0.21448148787021637,1.0092328786849976,0.7063807249069214,0.5732295513153076
MCMC,,9,edge,embedding,-1,embedding,E,1,3,input,0.6614999771118164,0.29953762888908386,0.49000975489616394,1.1126759052276611,0.8628501892089844,0.7032761573791504
MCMC,,10,edge,embedding,-1,embedding,E,1,4,input,0.5976999998092651,0.22546982765197754,0.2497345209121704,1.0081051588058472,0.727339506149292,0.5934845805168152
MCMC,,11,edge,embedding,-1,embedding,E,1,5,input,0.603950023651123,0.2299482226371765,0.26615655422210693,1.0215530395507812,0.7252504229545593,0.590291440486908
MCMC,,12,edge,embedding,-1,embedding,E,2,0,input,0.6850000023841858,0.32811322808265686,0.5651003122329712,1.1217139959335327,0.9470510482788086,0.7838357090950012
MCMC,,13,edge,embedding,-1,embedding,E,2,1,input,0.5945500135421753,0.22491596639156342,0.24849694967269897,1.0260189771652222,0.7264017462730408,0.5933443307876587
MCMC,,14,edge,embedding,-1,embedding,E,2,2,input,0.5787000060081482,0.21570834517478943,0.22092489898204803,1.0135855674743652,0.7357545495033264,0.6022920608520508
MCMC,,15,edge,embedding,-1,embedding,E,2,3,input,0.7088000178337097,0.35544490814208984,0.6551478505134583,1.1202915906906128,0.9878138899803162,0.8067200183868408
MCMC,,16,edge,embedding,-1,embedding,E,2,4,input,0.6120499968528748,0.23731066286563873,0.2964073121547699,1.0209319591522217,0.7202510833740234,0.5866602063179016
MCMC,,17,edge,embedding,-1,embedding,E,2,5,input,0.608299970626831,0.23924580216407776,0.2978714406490326,1.0312238931655884,0.7280421853065491,0.5937665104866028
MCMC,,18,edge,embedding,-1,embedding,E,3,0,input,0.7020000219345093,0.3452081084251404,0.6284541487693787,1.1192673444747925,0.9690603613853455,0.8069351315498352
MCMC,,19,edge,embedding,-1,embedding,E,3,1,input,0.5815500020980835,0.21509824693202972,0.22108902037143707,1.0041844844818115,0.7275170683860779,0.5954309105873108
MCMC,,20,edge,embedding,-1,embedding,E,3,2,input,0.5717499852180481,0.2129051685333252,0.20529626309871674,1.020166277885437,0.7267007827758789,0.5872052311897278
MCMC,,21,edge,embedding,-1,embedding,E,3,3,input,0.7222999930381775,0.3693086504936218,0.7075644135475159,1.1460734605789185,1.031180739402771,0.8397283554077148
