branch,head,coupling_layer,target_coord,mean_entropy
shift,2,4,28,2.117595672607422
shift,2,4,30,2.343888282775879
shift,2,4,33,0.07443279772996902
shift,2,4,36,0.20049841701984406
shift,2,4,37,2.6915316581726074
shift,2,4,38,1.2378551959991455
shift,2,4,39,1.0023863315582275
shift,2,4,40,1.560072660446167
shift,2,4,45,0.9825977683067322
shift,2,5,0,2.228433609008789
shift,2,5,3,2.2412338256835938
shift,2,5,5,2.830369472503662
shift,2,5,6,2.4038803577423096
shift,2,5,12,1.0611627101898193
shift,2,5,15,0.3276488780975342
shift,2,5,17,0.26102909445762634
shift,2,5,19,1.4307743310928345
shift,2,5,20,1.6502509117126465
shift,2,5,22,1.5501528978347778
shift,2,5,24,1.1446160078048706
shift,2,5,26,0.6273521184921265
shift,2,5,27,2.1544599533081055
shift,2,5,29,2.038161039352417
shift,2,5,31,2.035179376602173
shift,2,5,32,1.5097750425338745
shift,2,5,34,1.1912163496017456
shift,2,5,35,1.7302926778793335
shift,2,5,41,1.5864577293395996
shift,2,5,42,0.482483834028244
shift,2,5,43,0.8373594880104065
shift,2,5,44,1.2946462631225586
shift,2,5,46,1.743514895439148
shift,2,6,0,0.32677868008613586
shift,2,6,2,0.6688057780265808
shift,2,6,4,1.971898078918457
shift,2,6,5,0.6595868468284607
shift,2,6,6,1.521340250968933
shift,2,6,8,2.8416333198547363
shift,2,6,9,2.5152173042297363
shift,2,6,10,2.84403657913208
shift,2,6,11,1.8686555624008179
shift,2,6,12,2.8634192943573
shift,2,6,14,0.8850637078285217
shift,2,6,18,1.3386213779449463
shift,2,6,19,0.8224044442176819
shift,2,6,21,1.003692626953125
shift,2,6,22,0.7860937714576721
shift,2,6,23,2.0345230102539062
shift,2,6,24,1.934278964996338
shift,2,6,26,0.8054749965667725
shift,2,6,32,1.788008689880371
shift,2,6,34,1.8515498638153076
shift,2,6,35,1.7669020891189575
shift,2,6,38,0.9053426384925842
shift,2,6,45,2.403761386871338
