environment,method,runtime_s,source
Weak signals,Mean-field,18.500854969024658,data2\n160p100\n160p100_rat_k16_output\meanfield\weak_signal\seed_483\final_summary.json
Weak signals,Mean-field,18.650169610977173,data2\n160p100\n160p100_rat_k16_output\meanfield\weak_signal\seed_484\final_summary.json
Weak signals,Mean-field,289.3808557987213,data2\n160p100\n160p100_rat_k16_output\meanfield\weak_signal\seed_485\final_summary.json
Weak signals,Mean-field,16.520829677581787,data2\n160p100\n160p100_rat_k16_output\meanfield\weak_signal\seed_486\final_summary.json
Weak signals,Mean-field,210.45017504692078,data2\n160p100\n160p100_rat_k16_output\meanfield\weak_signal\seed_487\final_summary.json
Weak signals,Mean-field,273.4478123188019,data2\n160p100\n160p100_rat_k16_output\meanfield\weak_signal\seed_488\final_summary.json
Weak signals,Mean-field,17.198776960372925,data2\n160p100\n160p100_rat_k16_output\meanfield\weak_signal\seed_489\final_summary.json
Weak signals,Mean-field,202.87471866607666,data2\n160p100\n160p100_rat_k16_output\meanfield\weak_signal\seed_490\final_summary.json
Weak signals,Mean-field,17.14944291114807,data2\n160p100\n160p100_rat_k16_output\meanfield\weak_signal\seed_491\final_summary.json
Weak signals,Mean-field,30.12805414199829,data2\n160p100\n160p100_rat_k16_output\meanfield\weak_signal\seed_492\final_summary.json
Weak signals,Mean-field,60.27471113204956,data2\n160p100\n160p100_rat_k16_output\meanfield\weak_signal\seed_493\final_summary.json
Weak signals,Mean-field,15.024290800094604,data2\n160p100\n160p100_rat_k16_output\meanfield\weak_signal\seed_494\final_summary.json
Weak signals,Mean-field,18.649045944213867,data2\n160p100\n160p100_rat_k16_output\meanfield\weak_signal\seed_495\final_summary.json
Weak signals,Mean-field,35.01285672187805,data2\n160p100\n160p100_rat_k16_output\meanfield\weak_signal\seed_496\final_summary.json
Weak signals,Mean-field,22.98469591140747,data2\n160p100\n160p100_rat_k16_output\meanfield\weak_signal\seed_497\final_summary.json
Weak signals,Mean-field,17.20203185081482,data2\n160p100\n160p100_rat_k16_output\meanfield\weak_signal\seed_498\final_summary.json
Weak signals,Mean-field,15.186331272125244,data2\n160p100\n160p100_rat_k16_output\meanfield\weak_signal\seed_499\final_summary.json
Low SNR,RAT-Flow,279.47251629829407,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_400\final_summary.json
Low SNR,RAT-Flow,261.6224811077118,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_401\final_summary.json
Low SNR,RAT-Flow,260.63141107559204,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_402\final_summary.json
Low SNR,RAT-Flow,231.07287096977234,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_403\final_summary.json
Low SNR,RAT-Flow,257.0364511013031,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_404\final_summary.json
Low SNR,RAT-Flow,216.93892860412598,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_405\final_summary.json
Low SNR,RAT-Flow,253.02362203598022,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_406\final_summary.json
Low SNR,RAT-Flow,315.72687792778015,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_407\final_summary.json
Low SNR,RAT-Flow,293.79323840141296,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_408\final_summary.json
Low SNR,RAT-Flow,274.6881787776947,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_409\final_summary.json
Low SNR,RAT-Flow,284.65384101867676,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_410\final_summary.json
Low SNR,RAT-Flow,317.71619153022766,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_411\final_summary.json
Low SNR,RAT-Flow,321.19319462776184,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_412\final_summary.json
Low SNR,RAT-Flow,350.9480085372925,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_413\final_summary.json
Low SNR,RAT-Flow,439.52483201026917,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_414\final_summary.json
Low SNR,RAT-Flow,328.0019690990448,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_415\final_summary.json
Low SNR,RAT-Flow,499.67047572135925,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_416\final_summary.json
Low SNR,RAT-Flow,246.9903793334961,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_417\final_summary.json
Low SNR,RAT-Flow,268.3852708339691,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_418\final_summary.json
Low SNR,RAT-Flow,319.5313882827759,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_419\final_summary.json
Low SNR,RAT-Flow,338.5693118572235,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_420\final_summary.json
Low SNR,RAT-Flow,368.8458595275879,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_421\final_summary.json
Low SNR,RAT-Flow,229.5329737663269,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_422\final_summary.json
Low SNR,RAT-Flow,588.4646434783936,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_423\final_summary.json
Low SNR,RAT-Flow,369.83882999420166,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_424\final_summary.json
Low SNR,RAT-Flow,348.0752429962158,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_425\final_summary.json
Low SNR,RAT-Flow,314.19990277290344,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_426\final_summary.json
Low SNR,RAT-Flow,259.9615659713745,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_427\final_summary.json
Low SNR,RAT-Flow,339.47072887420654,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_428\final_summary.json
Low SNR,RAT-Flow,226.459077835083,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_429\final_summary.json
Low SNR,RAT-Flow,319.46293091773987,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_430\final_summary.json
Low SNR,RAT-Flow,301.71410155296326,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_431\final_summary.json
Low SNR,RAT-Flow,268.62339639663696,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_432\final_summary.json
Low SNR,RAT-Flow,294.6793119907379,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_433\final_summary.json
Low SNR,RAT-Flow,303.40002489089966,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_434\final_summary.json
Low SNR,RAT-Flow,313.7070846557617,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_435\final_summary.json
Low SNR,RAT-Flow,270.60260939598083,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_436\final_summary.json
Low SNR,RAT-Flow,214.97471261024475,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_437\final_summary.json
Low SNR,RAT-Flow,235.29903960227966,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_438\final_summary.json
Low SNR,RAT-Flow,254.82790517807007,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_439\final_summary.json
Low SNR,RAT-Flow,308.04777669906616,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_440\final_summary.json
Low SNR,RAT-Flow,238.25491786003113,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_441\final_summary.json
Low SNR,RAT-Flow,289.3523254394531,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_442\final_summary.json
Low SNR,RAT-Flow,207.77920699119568,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_443\final_summary.json
Low SNR,RAT-Flow,292.024507522583,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_444\final_summary.json
Low SNR,RAT-Flow,290.7241015434265,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_445\final_summary.json
Low SNR,RAT-Flow,277.21580696105957,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_446\final_summary.json
Low SNR,RAT-Flow,299.1987750530243,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_447\final_summary.json
Low SNR,RAT-Flow,303.6724326610565,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_448\final_summary.json
Low SNR,RAT-Flow,302.3071081638336,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_449\final_summary.json
Low SNR,RAT-Flow,277.9151990413666,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_450\final_summary.json
Low SNR,RAT-Flow,369.30058550834656,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_451\final_summary.json
Low SNR,RAT-Flow,364.52299642562866,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_452\final_summary.json
Low SNR,RAT-Flow,301.0855236053467,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_453\final_summary.json
Low SNR,RAT-Flow,308.5718777179718,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_454\final_summary.json
Low SNR,RAT-Flow,457.44941115379333,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_455\final_summary.json
Low SNR,RAT-Flow,331.33886337280273,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_456\final_summary.json
Low SNR,RAT-Flow,300.892507314682,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_457\final_summary.json
Low SNR,RAT-Flow,340.41035652160645,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_458\final_summary.json
Low SNR,RAT-Flow,222.54893374443054,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_459\final_summary.json
Low SNR,RAT-Flow,480.8944730758667,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_460\final_summary.json
Low SNR,RAT-Flow,206.3353078365326,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_461\final_summary.json
Low SNR,RAT-Flow,232.2414276599884,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_462\final_summary.json
Low SNR,RAT-Flow,281.75850892066956,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_463\final_summary.json
Low SNR,RAT-Flow,241.28056859970093,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_464\final_summary.json
Low SNR,RAT-Flow,297.71758460998535,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_465\final_summary.json
Low SNR,RAT-Flow,275.90519881248474,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_466\final_summary.json
Low SNR,RAT-Flow,282.4207241535187,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_467\final_summary.json
Low SNR,RAT-Flow,288.3010518550873,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_468\final_summary.json
Low SNR,RAT-Flow,271.5083096027374,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_469\final_summary.json
Low SNR,RAT-Flow,284.4712736606598,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_470\final_summary.json
Low SNR,RAT-Flow,246.9691014289856,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_471\final_summary.json
Low SNR,RAT-Flow,227.5960876941681,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_472\final_summary.json
Low SNR,RAT-Flow,1295.4721047878265,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_473\final_summary.json
Low SNR,RAT-Flow,274.13845705986023,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_474\final_summary.json
Low SNR,RAT-Flow,246.0454134941101,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_475\final_summary.json
Low SNR,RAT-Flow,343.53652715682983,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_476\final_summary.json
Low SNR,RAT-Flow,286.6278774738312,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_477\final_summary.json
Low SNR,RAT-Flow,295.0202171802521,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_478\final_summary.json
Low SNR,RAT-Flow,307.51534509658813,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_479\final_summary.json
Low SNR,RAT-Flow,237.75882053375244,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_480\final_summary.json
Low SNR,RAT-Flow,373.4752447605133,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_481\final_summary.json
Low SNR,RAT-Flow,269.0732297897339,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_482\final_summary.json
Low SNR,RAT-Flow,181.91665291786194,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_483\final_summary.json
Low SNR,RAT-Flow,296.29139494895935,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_484\final_summary.json
Low SNR,RAT-Flow,268.2084209918976,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_485\final_summary.json
Low SNR,RAT-Flow,355.95716094970703,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_486\final_summary.json
Low SNR,RAT-Flow,239.5097930431366,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_487\final_summary.json
Low SNR,RAT-Flow,271.3306632041931,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_488\final_summary.json
Low SNR,RAT-Flow,226.59597325325012,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_489\final_summary.json
Low SNR,RAT-Flow,303.9102602005005,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_490\final_summary.json
Low SNR,RAT-Flow,268.9694058895111,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_491\final_summary.json
Low SNR,RAT-Flow,208.24506068229675,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_492\final_summary.json
Low SNR,RAT-Flow,257.47096490859985,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_493\final_summary.json
Low SNR,RAT-Flow,241.13344883918762,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_494\final_summary.json
Low SNR,RAT-Flow,316.6423444747925,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_495\final_summary.json
Low SNR,RAT-Flow,318.79214096069336,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_496\final_summary.json
Low SNR,RAT-Flow,867.683333158493,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_497\final_summary.json
Low SNR,RAT-Flow,485.26150035858154,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_498\final_summary.json
Low SNR,RAT-Flow,384.7914226055145,data2\n160p100\n160p100_rat_k16_output\rat_k16\low_snr\seed_499\final_summary.json
Baseline,RAT-Flow,290.98863196372986,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_400\final_summary.json
Baseline,RAT-Flow,290.0593349933624,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_401\final_summary.json
Baseline,RAT-Flow,318.7206461429596,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_402\final_summary.json
Baseline,RAT-Flow,286.1955988407135,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_403\final_summary.json
Baseline,RAT-Flow,394.5518493652344,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_404\final_summary.json
Baseline,RAT-Flow,317.5022563934326,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_405\final_summary.json
Baseline,RAT-Flow,316.58459305763245,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_406\final_summary.json
Baseline,RAT-Flow,314.77757692337036,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_407\final_summary.json
Baseline,RAT-Flow,339.15941405296326,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_408\final_summary.json
Baseline,RAT-Flow,336.54337906837463,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_409\final_summary.json
Baseline,RAT-Flow,272.781063079834,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_410\final_summary.json
Baseline,RAT-Flow,302.43990564346313,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_411\final_summary.json
Baseline,RAT-Flow,313.0971703529358,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_412\final_summary.json
Baseline,RAT-Flow,331.9520490169525,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_413\final_summary.json
Baseline,RAT-Flow,916.103836774826,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_414\final_summary.json
Baseline,RAT-Flow,7816.286172389984,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_415\final_summary.json
Baseline,RAT-Flow,7230.602927684784,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_416\final_summary.json
Baseline,RAT-Flow,344.02488231658936,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_417\final_summary.json
Baseline,RAT-Flow,322.92508721351624,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_418\final_summary.json
Baseline,RAT-Flow,317.3715980052948,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_419\final_summary.json
Baseline,RAT-Flow,470.8520436286926,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_420\final_summary.json
Baseline,RAT-Flow,294.2753164768219,data2\n160p100\n160p100_rat_k16_output\rat_k16\simple\seed_421\final_summary.json
