branch,head,coupling_layer,target_coord,mean_entropy
shift,2,0,45,1.6770572662353516
shift,2,0,46,1.6694538593292236
shift,2,1,0,0.7022090554237366
shift,2,1,1,0.9078405499458313
shift,2,1,2,2.487020969390869
shift,2,1,6,2.1443495750427246
shift,2,1,9,0.017632560804486275
shift,2,1,10,0.0009113122941926122
shift,2,1,13,0.2916375696659088
shift,2,1,15,0.009265424683690071
shift,2,1,18,0.20255212485790253
shift,2,1,24,1.797481656074524
shift,2,1,25,0.13840670883655548
shift,2,1,26,0.05773502215743065
shift,2,1,30,0.05574502423405647
shift,2,1,31,0.7283190488815308
shift,2,1,35,0.15333852171897888
shift,2,1,37,0.08633141219615936
shift,2,1,38,1.0468496084213257
shift,2,1,39,0.2223779261112213
shift,2,1,40,0.12593166530132294
shift,2,1,41,2.6123883724212646
shift,2,1,42,0.028806554153561592
shift,2,1,43,0.11958269029855728
shift,2,1,44,2.7326605319976807
shift,2,2,0,1.480850338935852
shift,2,2,1,0.8475601673126221
shift,2,2,2,2.4779932498931885
shift,2,2,3,2.607163667678833
shift,2,2,4,2.065537691116333
shift,2,2,5,0.8095096349716187
shift,2,2,6,2.2729716300964355
shift,2,2,10,2.2428433895111084
shift,2,2,12,2.390683650970459
shift,2,2,14,1.928841233253479
shift,2,2,15,2.77842378616333
shift,2,2,17,2.4473166465759277
shift,2,2,19,2.0648913383483887
shift,2,2,21,1.8109936714172363
shift,2,2,23,2.016951560974121
shift,2,2,26,2.2611067295074463
shift,2,2,30,2.882594347000122
shift,2,2,31,2.3719980716705322
shift,2,2,33,2.3281590938568115
shift,2,2,34,0.9428470730781555
shift,2,2,35,2.559100389480591
shift,2,2,36,0.5280289053916931
shift,2,2,38,0.9506917595863342
shift,2,2,46,2.0853183269500732
shift,2,3,7,2.098930597305298
shift,2,3,8,1.2814152240753174
shift,2,3,9,2.424415111541748
shift,2,3,11,1.5015372037887573
shift,2,3,13,0.6928947567939758
shift,2,3,16,2.306429147720337
shift,2,3,18,1.619253158569336
shift,2,3,20,1.0569370985031128
shift,2,3,22,0.45589935779571533
shift,2,3,24,2.0256118774414062
shift,2,3,25,2.0534751415252686
shift,2,3,27,2.5421528816223145
shift,2,3,28,2.4069697856903076
shift,2,3,29,2.2311465740203857
shift,2,3,32,2.4297375679016113
shift,2,3,37,1.0590749979019165
shift,2,3,39,0.31917861104011536
shift,2,3,40,2.052464246749878
shift,2,3,41,0.23305805027484894
shift,2,3,42,1.897762417793274
shift,2,3,43,1.0522456169128418
shift,2,3,44,1.2088714838027954
shift,2,3,45,1.124943494796753
shift,2,4,1,0.8498046398162842
shift,2,4,2,2.644562005996704
shift,2,4,4,1.1550242900848389
shift,2,4,7,2.5430665016174316
shift,2,4,8,2.010132312774658
shift,2,4,9,2.143333911895752
shift,2,4,10,1.923678994178772
shift,2,4,11,2.480172872543335
shift,2,4,13,2.152365207672119
shift,2,4,14,2.7952709197998047
shift,2,4,16,2.3784754276275635
shift,2,4,18,2.618060350418091
shift,2,4,21,1.9162495136260986
shift,2,4,23,0.7972164154052734
shift,2,4,25,1.3334236145019531
shift,2,4,28,2.125120162963867
shift,2,4,30,1.903573989868164
shift,2,4,33,3.024479866027832
shift,2,4,36,1.5447211265563965
shift,2,4,37,1.6765509843826294
shift,2,4,38,2.7037134170532227
shift,2,4,39,0.3245426118373871
shift,2,4,40,2.640427350997925
shift,2,4,45,2.490798234939575
shift,2,5,0,0.43737152218818665
shift,2,5,3,0.1924618035554886
