variable,mean,sd,rhat,ess,mcse,quantity
edge_W2_1_3,0.2917638892788047,0.4408947416926898,1.1722008334557354,21.735533758996322,0.0945692107317325,effective_strength
edge_W2_1_4,0.2366622103232799,0.3690900343459899,1.0058399772933644,293.0388675608766,0.02156104000941085,effective_strength
edge_W2_2_0,0.24531271538044758,0.3697296731580412,1.0057668676858547,357.44333018987504,0.019556030595364857,effective_strength
edge_W2_2_1,0.2866871901155396,0.4050567895669898,1.0417762370515196,90.08157913919051,0.04267739679883209,effective_strength
edge_W2_2_2,0.2841863225494841,0.4108835932796319,1.0324807117634167,105.28040593064455,0.04004469817904803,effective_strength
edge_W2_2_3,0.2469519435640104,0.37203620582236946,1.0281295052032517,140.666701299143,0.031368196873759205,effective_strength
edge_W2_2_4,0.24049696420836952,0.37548180507320317,1.0096660445076688,409.270012769534,0.018560254819475656,effective_strength
edge_W2_3_0,0.28645566908264175,0.395269887400126,1.0744343971816717,57.81819157381518,0.05198301658972704,effective_strength
edge_W2_3_1,0.33541131260811247,0.4328162356997954,1.060548623464667,61.17948583996282,0.05533509146688794,effective_strength
edge_W2_3_2,0.3956545927503913,0.5025152446129688,1.13877886211445,24.183666001253098,0.10218524092451504,effective_strength
edge_W2_3_3,0.21544393011312082,0.35949055446813644,1.0150042455902344,223.23962016125301,0.024060344781560723,effective_strength
edge_W2_3_4,0.2822039528689889,0.3978162157012357,1.0828311611986752,42.13010446992656,0.06128951910201315,effective_strength
edge_W2_4_0,0.21452583389716692,0.33342088725700386,1.007441433913646,1010.5973289975024,0.010488266883144704,effective_strength
edge_W2_4_1,0.275450389275802,0.41607460731360313,1.0380101653543732,68.43048949042296,0.05029749877055087,effective_strength
edge_W2_4_2,0.3472087475679852,0.47497159639022235,1.0828741331481841,42.582472036423056,0.07278672925578468,effective_strength
edge_W2_4_3,0.2509046114566181,0.3904318338187593,1.015970428906988,258.60821466921175,0.02427862362247426,effective_strength
edge_W2_4_4,0.24974741844280246,0.3756832724976212,1.0210763150137372,124.29073880166459,0.033697871784481755,effective_strength
edge_W3_0_0,0.3437864118729064,0.4537459665194551,1.12015555263563,36.9987435499189,0.07459664398097399,effective_strength
edge_W3_0_1,0.35915777875316657,0.4550813704835899,1.1590373379701262,24.408679599284664,0.09211214886159812,effective_strength
edge_W3_0_2,0.3275362360736155,0.43573379966281384,1.1611709668622647,21.51512618875721,0.09393972845205925,effective_strength
edge_W3_0_3,0.5439740366177982,0.5423318270529189,1.36732519338622,11.00572359150192,0.1634766732904177,effective_strength
edge_W3_0_4,0.3036289830710298,0.40513819008162566,1.0989417659736618,37.72622934458992,0.06596012702144638,effective_strength
threshold_0,-0.4596407814997283,0.3926874695288535,1.1186802020285056,34.83209321644456,0.06653608700717052,derived
active_count,39.40335,7.97300051513624,1.1008697146266664,40.61459958201584,1.2510673904994964,derived
