config_id,seed,pair_type,j0,k0,j1,k1,beta_true_j,beta_true_k,moment_score_j,moment_score_k,pair_moment_score,mean_zerr_j,mean_zerr_k,sd_logerr_j,sd_logerr_k,beta_skl_j,beta_skl_k,corr_last,corr_mcmc,corr_absdiff,joint_skl,pair_score
default,400,true_active_true_active,52,25,53,26,-1.1843685,-1.152345,0.2070477544425951,1.1644831018877593,1.3715308563303543,0.02216712378917196,0.8734554506966706,0.18488063065342314,0.29102765119108853,0.038308838069506634,0.3981012876009995,0.11628197458188143,0.12810819013409686,0.011826215552215427,0.46225594359608324,1.4207130045780165
default,400,true_active_true_active,52,18,53,19,-1.1843685,-1.6515998,0.2070477544425951,1.1887706790109867,1.3958184334535817,0.02216712378917196,1.1866663043883576,0.18488063065342314,0.002104374622629076,0.038308838069506634,0.7103244515976466,0.23168891749295775,-0.05059937504068153,0.2822882925336393,0.8401088688487414,1.5504013934718657
default,400,true_active_true_active,52,31,53,32,-1.1843685,1.7440584,0.2070477544425951,1.2063218164105587,1.4133695708531537,0.02216712378917196,1.1748218683488296,0.18488063065342314,0.03149994806172896,0.038308838069506634,0.6727740977171586,-0.23786760030656656,-0.11299018357840018,0.12487741672816638,0.7752582609386933,1.5221147511290647
default,400,true_active_true_active,97,12,98,13,-1.7154912,1.2004611,0.6430171460970754,0.6477860859823897,1.2908032320794651,0.5767192123819024,0.4968919710868462,0.06629793371517302,0.15089411489554352,0.16653360626848313,0.12730470286893752,-0.22177324561755046,0.015872669584929038,0.2376459152024795,0.36348925423868284,1.3865636363039533
default,400,true_active_true_active,97,38,98,39,-1.7154912,-1.8607761,0.6430171460970754,0.789776062143925,1.4327932082410004,0.5767192123819024,0.7715366506925077,0.06629793371517302,0.018239411451417435,0.16653360626848313,0.301104771238467,0.24700522944331096,0.038199800852812604,0.20880542859049836,0.4608512275958814,1.5310796881482132
default,400,true_active_true_active,97,25,98,26,-1.7154912,-1.152345,0.6430171460970754,1.1644831018877593,1.8075002479848346,0.5767192123819024,0.8734554506966706,0.06629793371517302,0.29102765119108853,0.16653360626848313,0.3981012876009995,0.06225134319801924,-0.07102645304387406,0.1332777962418933,0.6358408936373983,1.9044037864090477
default,400,true_active_true_active,97,18,98,19,-1.7154912,-1.6515998,0.6430171460970754,1.1887706790109867,1.8317878251080622,0.5767192123819024,1.1866663043883576,0.06629793371517302,0.002104374622629076,0.16653360626848313,0.7103244515976466,0.2753217074080305,0.07946734984677875,0.19585435756125177,0.8518992252417652,1.9659413370225516
default,400,true_active_true_active,97,31,98,32,-1.7154912,1.7440584,0.6430171460970754,1.2063218164105587,1.849338962507634,0.5767192123819024,1.1748218683488296,0.06629793371517302,0.03149994806172896,0.16653360626848313,0.6727740977171586,-0.2916491103622345,0.12052261833372807,0.4121717286959626,0.9726536995319613,2.049647264634821
default,400,true_active_true_active,12,38,13,39,1.2004611,-1.8607761,0.6477860859823897,0.789776062143925,1.4375621481263148,0.4968919710868462,0.7715366506925077,0.15089411489554352,0.018239411451417435,0.12730470286893752,0.301104771238467,-0.22219126521730156,-0.09054111564883742,0.13165014956846416,0.517506052608141,1.5222252907792448
default,400,true_active_true_active,12,25,13,26,1.2004611,-1.152345,0.6477860859823897,1.1644831018877593,1.812269187870149,0.4968919710868462,0.8734554506966706,0.15089411489554352,0.29102765119108853,0.12730470286893752,0.3981012876009995,-0.0825032635974833,0.01848486256483742,0.10098812616232072,0.5943768672058674,1.8969539061313159
default,400,true_active_true_active,12,18,13,19,1.2004611,-1.6515998,0.6477860859823897,1.1887706790109867,1.8365567649933765,0.4968919710868462,1.1866663043883576,0.15089411489554352,0.002104374622629076,0.12730470286893752,0.7103244515976466,-0.22394264731194602,0.04935891076599613,0.27330155807794215,0.9669554669532512,2.0015777012081872
default,400,true_active_true_active,12,31,13,32,1.2004611,1.7440584,0.6477860859823897,1.2063218164105587,1.8541079023929483,0.4968919710868462,1.1748218683488296,0.15089411489554352,0.03149994806172896,0.12730470286893752,0.6727740977171586,0.22811227685176955,-0.04622633812652986,0.2743386149782994,0.9338259813278365,2.016075154270307
default,400,true_active_true_active,38,25,39,26,-1.8607761,-1.152345,0.789776062143925,1.1644831018877593,1.9542591640316842,0.7715366506925077,0.8734554506966706,0.018239411451417435,0.29102765119108853,0.301104771238467,0.3981012876009995,0.029500895697301438,-0.014425145856720457,0.0439260415540219,0.7309765783217952,2.038338332252369
default,400,true_active_true_active,38,18,39,19,-1.8607761,-1.6515998,0.789776062143925,1.1887706790109867,1.9785467411549118,0.7715366506925077,1.1866663043883576,0.018239411451417435,0.002104374622629076,0.301104771238467,0.7103244515976466,0.2902754566017454,0.03110321221676662,0.2591722443849788,0.9539089979935836,2.138730702050515
default,400,true_active_true_active,38,31,39,32,-1.8607761,1.7440584,0.789776062143925,1.2063218164105587,1.9960978785544836,0.7715366506925077,1.1748218683488296,0.018239411451417435,0.03149994806172896,0.301104771238467,0.6727740977171586,-0.29050519266690217,0.013984868533000128,0.3044900611999023,0.970015948943738,2.169221988748833
default,400,true_active_true_active,25,18,26,19,-1.152345,-1.6515998,1.1644831018877593,1.1887706790109867,2.353253780898746,0.8734554506966706,1.1866663043883576,0.29102765119108853,0.002104374622629076,0.3981012876009995,0.7103244515976466,0.08257064096792235,0.10211882676629017,0.019548185798367812,1.0579752430065477,2.4639383516489928
default,400,true_active_true_active,25,31,26,32,-1.152345,1.7440584,1.1644831018877593,1.2063218164105587,2.370804918298318,0.8734554506966706,1.1748218683488296,0.29102765119108853,0.03149994806172896,0.3981012876009995,0.6727740977171586,-0.07925149288782621,-0.27732221167373144,0.19807071878590524,1.0266753515134668,2.522990133146141
